idMovielens,uriDBpedia
1258,http://dbpedia.org/resource/Trial_and_Error_%281997_film%29
1604,http://dbpedia.org/resource/He_Walked_by_Night
1160,http://dbpedia.org/resource/Love%21_Valour%21_Compassion%21_%28film%29
199,http://dbpedia.org/resource/The_Bridge_on_the_River_Kwai
1526,http://dbpedia.org/resource/Witness_%281985_film%29
1149,http://dbpedia.org/resource/Walkabout_%28film%29
700,http://dbpedia.org/resource/Miami_Rhapsody
669,http://dbpedia.org/resource/Body_Parts_%281991_film%29
809,http://dbpedia.org/resource/Rising_Sun_%28film%29
1380,http://dbpedia.org/resource/Hollow_Reed
1586,http://dbpedia.org/resource/Last_House_Standing
387,http://dbpedia.org/resource/A_Moment_of_Innocence
15,http://dbpedia.org/resource/Mr._Holland%27s_Opus
1034,http://dbpedia.org/resource/Di_que_s%C3%AD
758,http://dbpedia.org/resource/The_Lawnmower_Man_2:_Beyond_Cyberspace
206,http://dbpedia.org/resource/Akarshan_%281988_film%29
716,http://dbpedia.org/resource/Home_for_the_Holidays_%28film%29
1148,http://dbpedia.org/resource/Tom_%26_Viv
1390,http://dbpedia.org/resource/Innocent_Sorcerers
1456,http://dbpedia.org/resource/Beat_the_Devil
843,http://dbpedia.org/resource/Shagird
841,http://dbpedia.org/resource/The_Glimmer_Man
527,http://dbpedia.org/resource/Gandhi_%28film%29
44,http://dbpedia.org/resource/Dolores_Claiborne_%28film%29
861,http://dbpedia.org/resource/Nosferatu_the_Vampyre
1439,http://dbpedia.org/resource/Jason%27s_Lyric
19,http://dbpedia.org/resource/Antonia_%28film%29
918,http://dbpedia.org/resource/City_of_Angels
247,http://dbpedia.org/resource/Turbo:_A_Power_Rangers_Movie
574,http://dbpedia.org/resource/Boxing_Helena
1510,http://dbpedia.org/resource/Mad_Dog_Time
1025,http://dbpedia.org/resource/Fire_Down_Below_%281997_film%29
67,http://dbpedia.org/resource/Ace_Ventura:_Pet_Detective
911,http://dbpedia.org/resource/Twilight_%281998_film%29
932,http://dbpedia.org/resource/First_Kid
662,http://dbpedia.org/resource/Somewhere_in_Time_%28film%29
1212,http://dbpedia.org/resource/Flesh_and_Bone_%28film%29
893,http://dbpedia.org/resource/For_Richer_or_Poorer
1158,http://dbpedia.org/resource/Fille_du_peuple
1589,http://dbpedia.org/resource/Schizopolis
863,http://dbpedia.org/resource/The_Garden_of_the_Finzi-Continis_%28film%29
289,http://dbpedia.org/resource/Evita_%28film%29
797,http://dbpedia.org/resource/Timecop
1491,http://dbpedia.org/resource/Dough_and_Dynamite
723,http://dbpedia.org/resource/Boys_on_the_Side
772,http://dbpedia.org/resource/Kids_%28film%29
1379,http://dbpedia.org/resource/Love_and_Other_Catastrophes
1117,http://dbpedia.org/resource/Surviving_Picasso
1235,http://dbpedia.org/resource/Being_There
1320,http://dbpedia.org/resource/Roommates_%281995_film%29
1611,http://dbpedia.org/resource/Intimate_Relations_%281996_film%29
1241,http://dbpedia.org/resource/Aan
1216,http://dbpedia.org/resource/Kissed
452,http://dbpedia.org/resource/Jaws_2
448,http://dbpedia.org/resource/T-Men
1563,http://dbpedia.org/resource/La_promesse
1188,http://dbpedia.org/resource/Young_Guns_II
1237,http://dbpedia.org/resource/Twisted_%281996_film%29
362,http://dbpedia.org/resource/Blues_Brothers_2000
459,http://dbpedia.org/resource/C.R.A.Z.Y.
1287,http://dbpedia.org/resource/FL_19%2C99
1391,http://dbpedia.org/resource/For_Ever_Mozart
1367,http://dbpedia.org/resource/Faust_%281994_film%29
1451,http://dbpedia.org/resource/Foreign_Correspondent_%28film%29
177,http://dbpedia.org/resource/Gordy
441,http://dbpedia.org/resource/Amityville_Dollhouse
1524,http://dbpedia.org/resource/Paper_Chasers
356,http://dbpedia.org/resource/Alien_3
394,http://dbpedia.org/resource/Radioland_Murders
1208,http://dbpedia.org/resource/Kiss_of_Death_%281995_film%29
1537,http://dbpedia.org/resource/Crash_%281996_film%29
451,http://dbpedia.org/resource/Grease_2
931,http://dbpedia.org/resource/Island_of_Fire
222,http://dbpedia.org/resource/Star_Trek:_First_Contact
764,http://dbpedia.org/resource/If_Lucy_Fell
576,http://dbpedia.org/resource/Cliffhanger_%28film%29
1476,http://dbpedia.org/resource/Raw_Deal_%281948_film%29
475,http://dbpedia.org/resource/Trainspotting_%28film%29
705,http://dbpedia.org/resource/Singin%27_in_the_Rain
131,http://dbpedia.org/resource/Breakfast_at_Tiffany%27s_%28film%29
1229,http://dbpedia.org/resource/Poison_Ivy_II:_Lily
864,http://dbpedia.org/resource/My_Fellow_Americans
1674,http://dbpedia.org/resource/Mamma_Roma
308,http://dbpedia.org/resource/FairyTale:_A_True_Story
487,http://dbpedia.org/resource/Roman_Holiday
313,http://dbpedia.org/resource/Titanic_%281997_film%29
1521,http://dbpedia.org/resource/Mr._Wonderful_%28film%29
373,http://dbpedia.org/resource/Judge_Dredd_%28film%29
507,http://dbpedia.org/resource/A_Streetcar_Named_Desire_%281951_film%29
1046,http://dbpedia.org/resource/Malice_%28film%29
811,http://dbpedia.org/resource/Thirty_Two_Short_Films_About_Glenn_Gould
1315,http://dbpedia.org/resource/Inventing_the_Abbotts
303,http://dbpedia.org/resource/Ulee%27s_Gold
547,http://dbpedia.org/resource/The_Young_Poisoner%27s_Handbook
171,http://dbpedia.org/resource/Delicatessen_%28film%29
413,http://dbpedia.org/resource/Tales_from_the_Crypt_%28film%29
1221,http://dbpedia.org/resource/When_a_Man_Loves_a_Woman_%28film%29
939,http://dbpedia.org/resource/Murder_in_the_First
1557,http://dbpedia.org/resource/Yankee_%28film%29
1677,http://dbpedia.org/resource/Sweet_Nothing
18,http://dbpedia.org/resource/The_White_Balloon
127,http://dbpedia.org/resource/The_Godfather
